# Median QSO composite spectrum using 2204 QSO spectra from 66
# SDSS spectroscopic plates.
#
#    wl        fl        er        lq        uq  nspec
#
1275.50    6.6700    0.0858    5.0140    7.8800 279
1276.50    6.5760    0.0914    5.0690    8.1220 279
1277.50    6.5690    0.0915    4.8370    7.9000 280
1278.50    6.5440    0.0897    4.9180    7.9200 280
1279.50    6.5430    0.0867    4.8860    7.7870 280
1280.50    6.3950    0.0804    5.0070    7.7070 282
1281.50    6.4010    0.0858    4.8830    7.7710 283
1282.50    6.3600    0.0785    5.0240    7.6830 287
1283.50    6.3650    0.0860    4.9570    7.8820 289
1284.50    6.3130    0.0771    4.9490    7.5900 293
1285.50    6.3580    0.0816    4.8620    7.6710 296
1286.50    6.2350    0.0805    4.7540    7.5350 298
1287.50    6.2810    0.0825    4.5910    7.4490 300
1288.50    6.3300    0.0742    4.8600    7.4460 304
1289.50    6.2710    0.0746    4.7590    7.3640 305
1290.50    6.3120    0.0768    4.8030    7.4850 305
1291.50    6.2500    0.0751    4.9050    7.5370 307
1292.50    6.4760    0.0712    5.1550    7.6490 307
1293.50    6.4470    0.0683    5.1310    7.5300 308
1294.50    6.4540    0.0717    5.0290    7.5510 309
1295.50    6.5030    0.0730    5.1310    7.7100 312
1296.50    6.5320    0.0694    5.2620    7.7330 317
1297.50    6.6320    0.0713    5.2470    7.7940 319
1298.50    6.6380    0.0778    5.0380    7.8200 320
1299.50    6.7160    0.0785    5.2630    8.0840 323
1300.50    6.6830    0.0787    5.2400    8.0770 325
1301.50    6.8190    0.0745    5.3460    8.0360 326
1302.50    6.9250    0.0779    5.2230    8.0500 329
1303.50    6.8580    0.0760    5.4510    8.2110 330
1304.50    6.8910    0.0838    5.2750    8.3290 332
1305.50    6.9380    0.0703    5.7220    8.2880 333
1306.50    6.9490    0.0818    5.2710    8.2750 337
1307.50    6.8460    0.0705    5.3700    7.9720 341
1308.50    6.8180    0.0726    5.2610    7.9530 344
1309.50    6.7970    0.0774    5.0100    7.8950 347
1310.50    6.8030    0.0809    4.9320    7.9540 349
